Flight Number,Departure City,Arrival City,Duration,Price,Airline,Changes,Adult
LO224,Vídeň,Sarajevo,7:10,6769 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,17:00,6769 ,LO,1 přestup,1
LO354,Mnichov,Sarajevo,16:55,6773 ,LO,1 přestup,1
LO530,Praha,Sarajevo,5:20,6885 ,LO,1 přestup,1
LO526,Praha,Sarajevo,16:50,6885 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,6157 ,LO,1 přestup,1
PC304,Praha,Sarajevo,14:10,4743 ,PC,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,4894 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,4894 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,4894 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,4894 ,JU,1 přestup,1
PC304,Praha,Sarajevo,18:00,4953 ,PC,1 přestup,1
PC302,Praha,Sarajevo,18:25,4953 ,PC,1 přestup,1
PC304,Praha,Sarajevo,21:55,4953 ,PC,1 přestup,1
PC908,Vídeň,Sarajevo,15:55,4979 ,PC,1 přestup,1
JU175,Praha,Sarajevo,18:05,5008 ,JU,1 přestup,1
JU171,Praha,Sarajevo,5:25,5008 ,JU,1 přestup,1
LO502,Ostrava,Sarajevo,21:45,5115 ,LO,1 přestup,1
LO502,Ostrava,Sarajevo,21:45,5115 ,LO,1 přestup,1
LO502,Ostrava,Sarajevo,25:40,5115 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5165 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5360 ,LO,1 přestup,1
LO352,Mnichov,Sarajevo,26:35,5360 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5360 ,LO,1 přestup,1
LO354,Mnichov,Sarajevo,16:00,5360 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5360 ,LO,1 přestup,1
LO354,Mnichov,Sarajevo,19:55,5360 ,LO,1 přestup,1
LO530,Praha,Sarajevo,5:20,5385 ,LO,1 přestup,1
LO526,Praha,Sarajevo,20:45,5385 ,LO,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
JU311,Vídeň,Sarajevo,4:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
JU315,Vídeň,Sarajevo,17:55,5641 ,JU,1 přestup,1
LO502,Ostrava,Sarajevo,21:45,5715 ,LO,1 přestup,1
JU171,Praha,Sarajevo,5:25,5751 ,JU,1 přestup,1
JU171,Praha,Sarajevo,5:25,5751 ,JU,1 přestup,1
LO352,Mnichov,Sarajevo,6:30,5783 ,LO,1 přestup,1
LO352,Mnichov,Sarajevo,26:35,5783 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,5783 ,LO,1 přestup,1
LX9111,Mnichov,Sarajevo,13:44,5850 ,LX,1 přestup,1
LO528,Praha,Sarajevo,3:40,5985 ,LO,1 přestup,1
LO526,Praha,Sarajevo,16:50,5985 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,17:00,6096 ,LO,1 přestup,1
LO224,Vídeň,Sarajevo,7:10,6096 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,17:00,6096 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,20:55,6096 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,20:55,6096 ,LO,1 přestup,1
PC302,Praha,Sarajevo,18:25,6135 ,PC,1 přestup,1
PC906,Vídeň,Sarajevo,6:15,6157 ,PC,1 přestup,1
PC304,Praha,Sarajevo,17:15,6198 ,PC,1 přestup,1
LO352,Mnichov,Sarajevo,6:30,6331 ,LO,1 přestup,1
LO352,Mnichov,Sarajevo,26:35,6331 ,LO,1 přestup,1
PC908,Vídeň,Sarajevo,15:55,6342 ,PC,1 přestup,1
PC304,Praha,Sarajevo,14:10,6407 ,PC,1 přestup,1
LO504,Ostrava,Sarajevo,10:55,6615 ,LO,1 přestup,1
PC908,Vídeň,Sarajevo,15:55,6643 ,PC,1 přestup,1
LO224,Vídeň,Sarajevo,7:10,6769 ,LO,1 přestup,1
LO226,Vídeň,Sarajevo,17:00,6769 ,LO,1 přestup,1
LO354,Mnichov,Sarajevo,16:55,6773 ,LO,1 přestup,1
LO530,Praha,Sarajevo,5:20,6885 ,LO,1 přestup,1
LO526,Praha,Sarajevo,16:50,6885 ,LO,1 přestup,1
LO356,Mnichov,Sarajevo,5:30,6157 ,LO,1 přestup,1
FR1588,Vídeň,Malta (Valletta),2:20,1554 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,1554 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2178 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2178 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2253 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2253 ,FR,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,2403 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2678 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2678 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2803 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2803 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2878 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2878 ,FR,přímý let,1
KM539,Praha,Malta (Valletta),2:30,2957 ,KM,přímý let,1
KM539,Praha,Malta (Valletta),2:30,2957 ,KM,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,3102 ,FR,přímý let,1
KM539,Praha,Malta (Valletta),2:30,3299 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3342 ,KM,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3377 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3377 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3427 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3427 ,FR,přímý let,1
KM539,Praha,Malta (Valletta),2:30,3434 ,KM,přímý let,1
KM421,Brusel,Malta (Valletta),2:50,3466 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,3652 ,FR,přímý let,1
KM309,Mnichov,Malta (Valletta),2:20,3727 ,KM,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,3827 ,FR,přímý let,1
9B8551,Vídeň,Malta (Valletta),3:33,3866 ,KM,1 přestup,1
FR1588,Vídeň,Malta (Valletta),2:20,3877 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3877 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3927 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3927 ,FR,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM309,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,4041 ,KM,přímý let,1
LH6321,Vídeň,Malta (Valletta),5:50,4152 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:35,4359 ,LH,1 přestup,1
KM307,Mnichov,Malta (Valletta),2:20,4425 ,KM,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,4501 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,4501 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,4501 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,4501 ,FR,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,4525 ,KM,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,4526 ,FR,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,4726 ,FR,přímý let,1
LX1579,Vídeň,Malta (Valletta),5:10,4817 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),7:10,4877 ,LH,1 přestup,1
LH6397,Vídeň,Malta (Valletta),5:50,4981 ,LH,1 přestup,1
FR1588,Vídeň,Malta (Valletta),2:20,5001 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,5001 ,FR,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,5076 ,FR,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,5201 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,5201 ,FR,přímý let,1
LX1579,Vídeň,Malta (Valletta),5:10,5419 ,LX,1 přestup,1
LX1583,Vídeň,Malta (Valletta),24:15,5419 ,LX,1 přestup,1
LX1575,Vídeň,Malta (Valletta),10:55,5419 ,LX,1 přestup,1
JU315,Vídeň,Malta (Valletta),17:45,5450 ,JU,1 přestup,1
LH6321,Vídeň,Malta (Valletta),7:10,5477 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),7:10,5477 ,LH,1 přestup,1
LH6329,Vídeň,Malta (Valletta),10:05,5477 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),13:20,5477 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),5:50,5527 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),10:45,5527 ,LH,1 přestup,1
LH6329,Vídeň,Malta (Valletta),7:35,5527 ,LH,1 přestup,1
FR2956,Brusel,Malta (Valletta),2:49,5650 ,FR,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,5650 ,FR,přímý let,1
LH6321,Vídeň,Malta (Valletta),5:50,5706 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:35,5726 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:45,5726 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:35,5726 ,LH,1 přestup,1
FR1588,Vídeň,Malta (Valletta),2:20,1554 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,1554 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2178 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2178 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2253 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2253 ,FR,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,2403 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2678 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2678 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2803 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2803 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2878 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,2878 ,FR,přímý let,1
KM539,Praha,Malta (Valletta),2:30,2957 ,KM,přímý let,1
KM539,Praha,Malta (Valletta),2:30,2957 ,KM,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,3102 ,FR,přímý let,1
KM539,Praha,Malta (Valletta),2:30,3299 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3342 ,KM,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3377 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3377 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3427 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3427 ,FR,přímý let,1
KM539,Praha,Malta (Valletta),2:30,3434 ,KM,přímý let,1
KM421,Brusel,Malta (Valletta),2:50,3466 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,3567 ,KM,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,3652 ,FR,přímý let,1
KM309,Mnichov,Malta (Valletta),2:20,3727 ,KM,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,3827 ,FR,přímý let,1
9B8551,Vídeň,Malta (Valletta),3:33,3866 ,KM,1 přestup,1
FR1588,Vídeň,Malta (Valletta),2:20,3877 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3877 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3927 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,3927 ,FR,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM309,Mnichov,Malta (Valletta),2:20,3951 ,KM,přímý let,1
KM515,Vídeň,Malta (Valletta),2:20,4041 ,KM,přímý let,1
LH6321,Vídeň,Malta (Valletta),5:50,4152 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:35,4359 ,LH,1 přestup,1
KM307,Mnichov,Malta (Valletta),2:20,4425 ,KM,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,4501 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,4501 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,4501 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,4501 ,FR,přímý let,1
KM307,Mnichov,Malta (Valletta),2:20,4525 ,KM,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,4526 ,FR,přímý let,1
FR2606,Vídeň,Malta (Valletta),2:20,4726 ,FR,přímý let,1
LX1579,Vídeň,Malta (Valletta),5:10,4817 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),7:10,4877 ,LH,1 přestup,1
LH6397,Vídeň,Malta (Valletta),5:50,4981 ,LH,1 přestup,1
FR1588,Vídeň,Malta (Valletta),2:20,5001 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,5001 ,FR,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,5076 ,FR,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,5201 ,FR,přímý let,1
FR1588,Vídeň,Malta (Valletta),2:20,5201 ,FR,přímý let,1
LX1579,Vídeň,Malta (Valletta),5:10,5419 ,LX,1 přestup,1
LX1583,Vídeň,Malta (Valletta),24:15,5419 ,LX,1 přestup,1
LX1575,Vídeň,Malta (Valletta),10:55,5419 ,LX,1 přestup,1
JU315,Vídeň,Malta (Valletta),17:45,5450 ,JU,1 přestup,1
LH6321,Vídeň,Malta (Valletta),7:10,5477 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),7:10,5477 ,LH,1 přestup,1
LH6329,Vídeň,Malta (Valletta),10:05,5477 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),13:20,5477 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),5:50,5527 ,LH,1 přestup,1
LH6321,Vídeň,Malta (Valletta),10:45,5527 ,LH,1 přestup,1
LH6329,Vídeň,Malta (Valletta),7:35,5527 ,LH,1 přestup,1
FR2956,Brusel,Malta (Valletta),2:49,5650 ,FR,přímý let,1
FR2956,Brusel,Malta (Valletta),2:50,5650 ,FR,přímý let,1
LH6321,Vídeň,Malta (Valletta),5:50,5706 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:35,5726 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:45,5726 ,LH,1 přestup,1
LH6331,Vídeň,Malta (Valletta),5:35,5726 ,LH,1 přestup,1
LH1928,Mnichov,Berlín,1:05,3354 ,LH,přímý let,1
LH1928,Mnichov,Berlín,1:05,3378 ,LH,přímý let,1
EW9089,Mnichov,Berlín,5:10,4028 ,4U,1 přestup,1
EW83,Mnichov,Berlín,5:00,4028 ,4U,1 přestup,1
LH1928,Mnichov,Berlín,1:05,4196 ,LH,přímý let,1
LH1928,Mnichov,Berlín,1:05,4196 ,LH,přímý let,1
LO530,Praha,Berlín,3:25,4295 ,LO,1 přestup,1
EW9771,Praha,Berlín,4:20,4443 ,4U,1 přestup,1
LO524,Praha,Berlín,8:25,4655 ,LO,1 přestup,1
LO526,Praha,Berlín,14:55,4655 ,LO,1 přestup,1
LO530,Praha,Berlín,3:25,4655 ,LO,1 přestup,1
LO530,Praha,Berlín,3:25,4655 ,LO,1 přestup,1
LH117,Mnichov,Berlín,3:25,4665 ,LH,1 přestup,1
SK662,Mnichov,Berlín,3:25,4870 ,SK,1 přestup,1
SK662,Mnichov,Berlín,3:25,4870 ,SK,1 přestup,1
DE7058,Mnichov,Berlín,6:05,5293 ,DE,1 přestup,1
LH1948,Mnichov,Berlín,1:05,5298 ,LH,přímý let,1
LH1928,Mnichov,Berlín,1:05,5404 ,LH,přímý let,1
LO530,Praha,Berlín,3:25,5555 ,LO,1 přestup,1
LO526,Praha,Berlín,14:55,5555 ,LO,1 přestup,1
BA399,Brusel,Berlín,12:25,5609 ,BA,1 přestup,1
BA953,Mnichov,Berlín,26:35,5645 ,BA,1 přestup,1
BA863,Praha,Berlín,20:30,5766 ,BA,1 přestup,1
SN2581,Brusel,Berlín,1:25,5924 ,LH,přímý let,1
SN2587,Brusel,Berlín,1:25,5930 ,LH,přímý let,1
LH1960,Mnichov,Berlín,1:05,6066 ,LH,přímý let,1
SK2658,Mnichov,Berlín,17:25,6117 ,SK,1 přestup,1
BA393,Brusel,Berlín,8:00,6183 ,BA,1 přestup,1
BA857,Praha,Berlín,21:45,6210 ,BA,1 přestup,1
LH1942,Mnichov,Berlín,1:05,6271 ,LH,přímý let,1
BA861,Praha,Berlín,16:45,6347 ,BA,1 přestup,1
SK594,Brusel,Berlín,3:30,6378 ,SK,1 přestup,1
SK594,Brusel,Berlín,3:30,6378 ,SK,1 přestup,1
SK2590,Brusel,Berlín,12:50,6378 ,SK,1 přestup,1
SK662,Mnichov,Berlín,3:25,6466 ,SK,1 přestup,1
KL1702,Brusel,Berlín,10:00,6517 ,AF,1 přestup,1
LO530,Praha,Berlín,3:25,6537 ,LO,1 přestup,1
BA953,Mnichov,Berlín,19:30,6543 ,BA,1 přestup,1
DE4426,Mnichov,Berlín,14:05,6616 ,DE,1 přestup,1
DE4304,Mnichov,Berlín,6:55,6641 ,DE,1 přestup,1
BT482,Praha,Berlín,17:35,6662 ,BT,1 přestup,1
BT482,Praha,Berlín,4:55,6662 ,BT,1 přestup,1
LH93,Mnichov,Berlín,3:55,6686 ,LH,1 přestup,1
LO530,Praha,Berlín,3:25,6695 ,LO,1 přestup,1
LO522,Praha,Berlín,3:45,6695 ,LO,1 přestup,1
BA863,Praha,Berlín,6:00,6803 ,BA,1 přestup,1
BA861,Praha,Berlín,25:10,6803 ,BA,1 přestup,1
KL1706,Brusel,Berlín,2:55,6916 ,AF,1 přestup,1
LH1942,Mnichov,Berlín,1:05,7015 ,LH,přímý let,1
SK1594,Brusel,Berlín,4:40,7076 ,SK,1 přestup,1
BA953,Mnichov,Berlín,21:10,7092 ,BA,změna letiště,1
BA949,Mnichov,Berlín,8:00,7192 ,BA,1 přestup,1
SK662,Mnichov,Berlín,10:15,7215 ,SK,1 přestup,1
SK2658,Mnichov,Berlín,17:20,7215 ,SK,1 přestup,1
LO524,Praha,Berlín,8:25,7222 ,LO,1 přestup,1
LO526,Praha,Berlín,14:50,7222 ,LO,1 přestup,1
A3867,Praha,Berlín,15:45,7236 ,A3,1 přestup,1
KL1706,Brusel,Berlín,17:20,7274 ,KL,1 přestup,1
LH1934,Mnichov,Berlín,1:05,7310 ,LH,přímý let,1
DE4426,Mnichov,Berlín,22:05,7326 ,DE,1 přestup,1
LO524,Praha,Berlín,8:25,7355 ,LO,1 přestup,1
LO526,Praha,Berlín,14:50,7355 ,LO,1 přestup,1
LO530,Praha,Berlín,3:20,7355 ,LO,1 přestup,1
KL1700,Brusel,Berlín,5:10,7365 ,AF,1 přestup,1
LH1946,Mnichov,Berlín,1:05,7402 ,LH,přímý let,1
LH1926,Mnichov,Berlín,1:05,7424 ,LH,přímý let,1
LH2283,Brusel,Berlín,3:10,7444 ,LH,1 přestup,1
SK1600,Brusel,Berlín,15:25,7467 ,SK,1 přestup,1
BA397,Brusel,Berlín,14:35,7555 ,BA,1 přestup,1
AF7112,Brusel,Berlín,25:03,7634 ,AF,1 přestup,1
LH1928,Mnichov,Berlín,1:05,3354 ,LH,přímý let,1
LH1928,Mnichov,Berlín,1:05,3378 ,LH,přímý let,1
EW9089,Mnichov,Berlín,5:10,4028 ,4U,1 přestup,1
EW83,Mnichov,Berlín,5:00,4028 ,4U,1 přestup,1
LH1928,Mnichov,Berlín,1:05,4196 ,LH,přímý let,1
LH1928,Mnichov,Berlín,1:05,4196 ,LH,přímý let,1
LO530,Praha,Berlín,3:25,4295 ,LO,1 přestup,1
EW9771,Praha,Berlín,4:20,4443 ,4U,1 přestup,1
LO524,Praha,Berlín,8:25,4655 ,LO,1 přestup,1
LO526,Praha,Berlín,14:55,4655 ,LO,1 přestup,1
LO530,Praha,Berlín,3:25,4655 ,LO,1 přestup,1
LO530,Praha,Berlín,3:25,4655 ,LO,1 přestup,1
LH117,Mnichov,Berlín,3:25,4665 ,LH,1 přestup,1
SK662,Mnichov,Berlín,3:25,4870 ,SK,1 přestup,1
SK662,Mnichov,Berlín,3:25,4870 ,SK,1 přestup,1
DE7058,Mnichov,Berlín,6:05,5293 ,DE,1 přestup,1
LH1948,Mnichov,Berlín,1:05,5298 ,LH,přímý let,1
LH1928,Mnichov,Berlín,1:05,5404 ,LH,přímý let,1
LO530,Praha,Berlín,3:25,5555 ,LO,1 přestup,1
LO526,Praha,Berlín,14:55,5555 ,LO,1 přestup,1
BA399,Brusel,Berlín,12:25,5609 ,BA,1 přestup,1
BA953,Mnichov,Berlín,26:35,5645 ,BA,1 přestup,1
BA863,Praha,Berlín,20:30,5766 ,BA,1 přestup,1
SN2581,Brusel,Berlín,1:25,5924 ,LH,přímý let,1
SN2587,Brusel,Berlín,1:25,5930 ,LH,přímý let,1
LH1960,Mnichov,Berlín,1:05,6066 ,LH,přímý let,1
SK2658,Mnichov,Berlín,17:25,6117 ,SK,1 přestup,1
BA393,Brusel,Berlín,8:00,6183 ,BA,1 přestup,1
BA857,Praha,Berlín,21:45,6210 ,BA,1 přestup,1
LH1942,Mnichov,Berlín,1:05,6271 ,LH,přímý let,1
BA861,Praha,Berlín,16:45,6347 ,BA,1 přestup,1
SK594,Brusel,Berlín,3:30,6378 ,SK,1 přestup,1
SK594,Brusel,Berlín,3:30,6378 ,SK,1 přestup,1
SK2590,Brusel,Berlín,12:50,6378 ,SK,1 přestup,1
SK662,Mnichov,Berlín,3:25,6466 ,SK,1 přestup,1
KL1702,Brusel,Berlín,10:00,6517 ,AF,1 přestup,1
LO530,Praha,Berlín,3:25,6537 ,LO,1 přestup,1
BA953,Mnichov,Berlín,19:30,6543 ,BA,1 přestup,1
DE4426,Mnichov,Berlín,14:05,6616 ,DE,1 přestup,1
DE4304,Mnichov,Berlín,6:55,6641 ,DE,1 přestup,1
BT482,Praha,Berlín,17:35,6662 ,BT,1 přestup,1
BT482,Praha,Berlín,4:55,6662 ,BT,1 přestup,1
LH93,Mnichov,Berlín,3:55,6686 ,LH,1 přestup,1
LO530,Praha,Berlín,3:25,6695 ,LO,1 přestup,1
LO522,Praha,Berlín,3:45,6695 ,LO,1 přestup,1
BA863,Praha,Berlín,6:00,6803 ,BA,1 přestup,1
BA861,Praha,Berlín,25:10,6803 ,BA,1 přestup,1
KL1706,Brusel,Berlín,2:55,6916 ,AF,1 přestup,1
LH1942,Mnichov,Berlín,1:05,7015 ,LH,přímý let,1
SK1594,Brusel,Berlín,4:40,7076 ,SK,1 přestup,1
BA953,Mnichov,Berlín,21:10,7092 ,BA,změna letiště,1
BA949,Mnichov,Berlín,8:00,7192 ,BA,1 přestup,1
SK662,Mnichov,Berlín,10:15,7215 ,SK,1 přestup,1
SK2658,Mnichov,Berlín,17:20,7215 ,SK,1 přestup,1
LO524,Praha,Berlín,8:25,7222 ,LO,1 přestup,1
LO526,Praha,Berlín,14:50,7222 ,LO,1 přestup,1
A3867,Praha,Berlín,15:45,7236 ,A3,1 přestup,1
KL1706,Brusel,Berlín,17:20,7274 ,KL,1 přestup,1
LH1934,Mnichov,Berlín,1:05,7310 ,LH,přímý let,1
DE4426,Mnichov,Berlín,22:05,7326 ,DE,1 přestup,1
LO524,Praha,Berlín,8:25,7355 ,LO,1 přestup,1
LO526,Praha,Berlín,14:50,7355 ,LO,1 přestup,1
LO530,Praha,Berlín,3:20,7355 ,LO,1 přestup,1
KL1700,Brusel,Berlín,5:10,7365 ,AF,1 přestup,1
LH1946,Mnichov,Berlín,1:05,7402 ,LH,přímý let,1
LH1926,Mnichov,Berlín,1:05,7424 ,LH,přímý let,1
LH2283,Brusel,Berlín,3:10,7444 ,LH,1 přestup,1
SK1600,Brusel,Berlín,15:25,7467 ,SK,1 přestup,1
BA397,Brusel,Berlín,14:35,7555 ,BA,1 přestup,1
AF7112,Brusel,Berlín,25:03,7634 ,AF,1 přestup,1
LH2302,Mnichov,Amsterdam,1:35,4570 ,LH,přímý let,1
LH2300,Mnichov,Amsterdam,1:35,4622 ,LH,přímý let,1
LO226,Vídeň,Amsterdam,17:10,4808 ,LO,1 přestup,1
LO224,Vídeň,Amsterdam,24:20,4808 ,LO,1 přestup,1
VY8715,Vídeň,Amsterdam,9:15,5179 ,VY,1 přestup,1
LO224,Vídeň,Amsterdam,9:35,5329 ,LO,1 přestup,1
LO226,Vídeň,Amsterdam,14:05,5329 ,LO,1 přestup,1
BA947,Mnichov,Amsterdam,13:15,5418 ,BA,1 přestup,1
VY8715,Vídeň,Amsterdam,8:00,5465 ,VY,1 přestup,1
LO224,Vídeň,Amsterdam,9:35,5532 ,LO,1 přestup,1
LO226,Vídeň,Amsterdam,14:05,5532 ,LO,1 přestup,1
LO226,Vídeň,Amsterdam,14:05,5532 ,LO,1 přestup,1
LO224,Vídeň,Amsterdam,9:35,5532 ,LO,1 přestup,1
LO224,Vídeň,Amsterdam,13:10,5532 ,LO,1 přestup,1
